,submission_id,group,StimID,AnswerCertainty,AnswerPolarity,ContextType,attention_score,reasoning_score,posterior_confidence,prior_confidence,posterior_sliderResponse,prior_sliderResponse,relevance_sliderResponse,first_order_belief_change,second_order_belief_change,entropy_change,kl_utility,kl,bayes_factor_utility,beta_kl_utility,beta_kl,beta_entropy_change,beta_bayes_factor_utility_1,pure_second_order_belief_change,entropy_change_scaled,kl_scaled,beta_entropy_change_scaled,beta_kl_scaled,beta_bayes_factor_utility_1_scaled,pure_second_order_belief_change_scaled,prior_beta_for_beta_kl_a,prior_beta_for_beta_kl_b,posterior_beta_for_beta_kl_a,posterior_beta_for_beta_kl_b,prior_beta_for_beta_entropy_change_a,prior_beta_for_beta_entropy_change_b,posterior_beta_for_beta_entropy_change_a,posterior_beta_for_beta_entropy_change_b,prior_beta_for_beta_bayes_factor_utility_1_a,prior_beta_for_beta_bayes_factor_utility_1_b,posterior_beta_for_beta_bayes_factor_utility_1_a,posterior_beta_for_beta_bayes_factor_utility_1_b,prior_beta_for_pure_second_order_belief_change_a,prior_beta_for_pure_second_order_belief_change_b,posterior_beta_for_pure_second_order_belief_change_a,posterior_beta_for_pure_second_order_belief_change_b,prior_beta_for_kl_a,prior_beta_for_kl_b,posterior_beta_for_kl_a,posterior_beta_for_kl_b,prior_beta_for_entropy_change_a,prior_beta_for_entropy_change_b,posterior_beta_for_entropy_change_a,posterior_beta_for_entropy_change_b
911,5885,helpful,3,high_certainty,negative,neutral,1.0,1.0,5,2,0.1,0.5,0.6000000000000001,0.4,3,0.5310044064,0.4119859321,0.5310044064,0.8888888889000001,0.9819891349000001,4.0167800843,1.551580054,9.3923327388,8.8057385375,0.9763511519,0.9993049923,0.7020437926,0.9822145508000001,0.7071660375000001,0.7904027553,3.7522949284,3.7522949284,5.9001907403,45.1017166627,4.415307463,4.415307463,8.9735875441,72.7622878965,43.1669154186,43.1669154186,1208.9384201227,10872.4457811043,1.7315324018,1.7315324018,2.0268803341,10.241923007,4.0,4.0,7.2,56.8,4.0,4.0,7.2,56.8
912,5885,helpful,5,low_certainty,negative,negative,1.0,1.0,6,4,0.02,0.05,0.64,0.03,2,0.1449564146,0.0173660309,0.0175185892,0.612244898,0.6612772086,1.0825732306,1.2035582891,11.0086981946,10.6551994809,0.6401893783,0.2132934709,0.6090683385,0.6624250153,0.7629553715,0.8490417608,2.2462837506,24.6793912615,2.8921295066,93.7143458215,2.8464449814,36.0824546464,4.3922847026,167.2219504262,117.2522551927,2209.7928486617,1255.4251066358,61467.8302251554,1.3024003477,6.7456066054,1.3340641287000001,17.3691423053,2.5,29.5,3.52,124.48,2.5,29.5,3.52,124.48
913,5885,helpful,6,high_certainty,negative,positive,1.0,1.0,6,4,0.1,0.77,0.8200000000000001,0.67,2,0.30901571,0.7716729349,1.4769761817,0.9668109668,1.0,37.6971095763,1.0703932973999999,11.0086981946,10.655199481,0.8868522865,0.9999999984000001,0.5662575512,1.0,0.7629553715,0.8490417608,20.1927697593,6.7329052528,10.4606475328,86.1458277953,29.4352527134,9.4936469144,17.9614235129,153.6528116159,1791.2847299679,535.7603738865,6273.1255331791,56450.1297986121,5.6569653538,2.3910415992000003,2.6703206434,16.0328857906,24.1,7.9,13.6,114.4,24.1,7.9,13.6,114.4
914,5885,helpful,7,exhaustive,positive,neutral,1.0,1.0,6,1,0.97,0.2,0.98,0.77,5,0.5275362371,0.8735029431,2.0675362371,0.9922680412,0.9986771162,6.6279412574,2.6536455803,11.0462383495,16.4315285169,0.9757656604,1.0,0.8739188105000001,0.9987043244,0.7641161208,0.9458368518,1.3923866297,2.5695465189,92.7682810682,3.8381942598,1.4411633698,2.7646534793,165.525808075,6.0884270539,3.9258228528,12.703291411,60840.6176718375,1882.6376599537,1.0543355834,1.2173423336,17.2021102409,1.501096193,1.4,2.6,123.22,4.78,1.4,2.6,123.22,4.78
915,5885,helpful,8,exhaustive,positive,negative,1.0,1.0,7,3,1.0,0.05,0.99,0.9500000000000001,4,0.2863969571,0.9867257352000001,4.3219280949,1.0,1.0,81.2910327157,3.5652453848,12.6947834891,23.2328701561,0.8672864567,1.0,0.9380987972,1.0,0.8098573718000001,0.9837983831,1.6107498639,12.6042474132,181.9894517781,1.0,1.8270465497,16.7138844437,359.3245886843,1.0,23.3110864499,424.9106425489,325641.053417812,1.0,1.1639638688,4.1153135077,27.5121475326,1.0,1.7000000000000002,14.3,255.0,1.0,1.7000000000000002,14.3,255.0,1.0
916,5885,helpful,9,non_answer,,positive,1.0,1.0,5,5,0.91,0.91,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5917357368,5.4101716663,45.5917357368,5.4101716663,73.5596466509,8.1762287896,73.5596466509,8.1762287896,10993.2396231166,1088.1445781104,10993.2396231166,1088.1445781104,10.3446110405,1.9241923007000001,10.3446110405,1.9241923007000001,57.42,6.58,57.42,6.58,57.42,6.58,57.42,6.58
917,5885,helpful,10,low_certainty,positive,negative,1.0,1.0,5,3,0.77,0.65,0.68,0.12,2,0.1560567518,0.0477108643,0.048886576300000005,0.4452690167,0.6036506389,0.9254592317,0.8452401903000001,9.3617010897,6.9895259647,0.6672796023,0.4880119524,0.4829425573,0.6047990819,0.7059907621,0.7106976041,8.9397482301,5.275249047,38.7314687003,12.2704387027,11.7516051457,6.7893258477,62.3966240892,19.3392513513,291.0441238492,157.1776051496,9302.1258349448,2779.2583662822,3.1315302947,2.1477470818,8.9069785727,3.3618247685,10.1,5.9,48.74,15.26,10.1,5.9,48.74,15.26
918,5885,helpful,11,low_certainty,negative,positive,1.0,1.0,5,3,0.26,0.67,0.64,0.41000000000000003,2,0.0881800003,0.3977453879,0.5070749794,0.8269463493,0.9956211629,5.430972094,0.7917516212,9.3617010897,6.9895259647,0.46302931890000004,0.9990354968,0.4609033181,0.9956950975000001,0.7059907621,0.7106976041,9.1840481756,5.0309491014,13.7404959248,37.2614114782,12.0824237656,6.4585072278,21.7313276145,60.004547826,299.9685584292,148.2531705696,3141.639892319,8939.744308908,3.1971158423,2.0821615342,3.6698888687,8.5989144725,10.38,5.62,17.12,46.88,10.38,5.62,17.12,46.88
919,5885,helpful,12,exhaustive,negative,negative,1.0,1.0,7,7,0.0,0.01,0.5,0.01,0,0.08079313590000001,0.0143949572,0.014499569700000001,1.0,0.9344018778000001,2.7242082078000003,0.0,8.7816784463,1e-10,0.43431756590000004,0.18008735110000001,0.0,0.9349598109,0.6828244366,0.0,2.8098945178,180.1795572603,1.0,181.9894517781,4.5832458868,355.7413427975,1.0,359.3245886843,3257.4005341781,322384.6528836339,1.0,325641.053417812,1.2651214753,27.2470260572,1.0,27.5121475326,3.54,252.46,1.0,255.0,3.54,252.46,1.0,255.0
920,5886,helpful,1,exhaustive,positive,positive,0.5,0.875,7,6,1.0,0.89,1.0,0.11,1,0.4999159582,0.1547499336,0.1681227588,1.0,1.0,43.4903791698,2.687583911,12.5307559299,9.8089410987,0.9705545821,0.8999692125000001,0.8772141775000001,1.0,0.8057350692,0.8245821669000001,85.199763042,11.4067122861,181.9894517781,1.0,151.9566692647,19.6575658642,359.3245886843,1.0,55822.9172452942,6900.338086497,325641.053417812,1.0,15.8658537262,2.8373527077,27.5121475326,1.0,113.14,14.86,255.0,1.0,113.14,14.86,255.0,1.0
921,5886,helpful,3,high_certainty,negative,negative,0.5,0.875,6,6,0.12,0.2,0.86,0.08,0,0.1925672296,0.0320426277,0.032567229600000004,0.4545454545,0.9587000550000001,3.1868941099,0.20459500790000001,9.2139738482,0.0,0.7428024403,0.3598011558,0.1475665186,0.9591106872,0.7002561941000001,0.0,19.9212950656,76.6851802625,12.3527770394,84.2536982887,34.9228470258,136.6913881031,21.3537082155,150.2605269134,12545.2510663583,50178.004265433,7527.550639815,55195.7046919763,4.3406412868,14.3625651472,3.0043847721,15.6988216619,26.2,101.8,16.12,111.88,26.2,101.8,16.12,111.88
922,5886,helpful,5,exhaustive,negative,neutral,0.5,0.875,6,4,0.07,0.5700000000000001,0.9500000000000001,0.5,2,0.6198913863000001,0.5609772373,0.823204016,0.9432182607,1.0,26.1120896989,1.3835844447,11.0086981946,10.655199481,0.987364412,0.9999872882,0.6603059037,1.0,0.7629553715,0.8490417608,15.2076347569,11.7180402552,7.622453273,88.9840220551,22.0494727878,16.8794268399,12.872996459,158.7412386698,1326.275709197,1000.7693946574,4391.4878732254,58331.7674585659,4.4473639632,3.6006429898,2.1692244504,16.5339819836,18.1,13.9,9.82,118.18,18.1,13.9,9.82,118.18
923,5886,helpful,6,low_certainty,negative,neutral,0.5,0.875,6,5,0.05,0.08,0.72,0.03,1,0.1157822331,0.0100247879,0.0100753744,0.39473684210000004,0.4920273156,0.6773276036,0.5898325591,10.8325537521,6.4344030928,0.5580030151,0.128877291,0.36889844250000003,0.49310497610000004,0.7574322074000001,0.6807487646,4.9201525922,46.0817548108,5.7303237664,90.8761515617,7.3788700352,74.3570054053,9.4807117564,162.1335233724,967.3507360982,11114.0334651289,3137.0627665896,59586.1925652017,1.8215042673,10.4472990739,1.8351603217,16.8680461123,5.96,58.04,7.3,120.7,5.96,58.04,7.3,120.7
924,5886,helpful,7,high_certainty,positive,positive,0.5,0.875,6,5,0.91,0.88,0.77,0.03,1,0.0928910482,0.0066348661,0.0066569747,0.2747252747,0.3702555838,0.4624412305,0.4980522539,10.8325537521,6.4344030929,0.48057471490000003,0.08712907040000001,0.32203916190000004,0.3711680357,0.7574322074000001,0.6807487646,44.1216785147,6.8802288884,87.0918925486,9.5145827795,71.1675703876,10.5683050529,155.3489539672,16.2652811616,10630.8580970798,1450.5261041472,57077.34235193,5645.9129798612,10.0365469402,2.2322564009,16.1999178549,2.5032885791,55.56,8.44,115.66,12.34,55.56,8.44,115.66,12.34
925,5886,helpful,8,high_certainty,negative,neutral,0.5,0.875,5,4,0.45,0.45,0.39,0.0,1,0.0,0.0,0.0,0.0,0.0938547525,0.0985556684,0.3639915943,9.1855700138,4.220796388,0.0,0.0,0.247269972,0.0941347255,0.6991408427,0.5271490836,12.2165537554,14.7091212566,23.0508583314,27.9510490717,17.6180048325,21.3108947953,36.8811439482,44.8547314923,1047.2702967345,1279.77480712,5436.7228905522,6644.6613106749,3.7216031289,4.3264038242,5.6209615035,6.6478418376,14.5,17.5,28.9,35.1,14.5,17.5,28.9,35.1
926,5886,helpful,9,non_answer,,positive,0.5,0.875,1,5,0.0,0.79,0.18,0.79,4,0.7414827399,0.8947628356,2.251538767,1.0,1.0,60.6512410988,1.2060491497,9.398126561,9.9971254241,0.9946392636,1.0,0.6098274920000001,1.0,0.7073878060000001,0.8303431837,39.7115068484,11.2904005546,1.0,2.9619331487,63.991341598,17.7445338425,1.0,3.2058168491,9543.7135189693,2537.6706822577,1.0,15.6291142638,9.1123546395,3.1564487016,1.0,1.2716779169999999,49.98,14.02,1.0,3.0,49.98,14.02,1.0,3.0
927,5886,helpful,10,low_certainty,positive,negative,0.5,0.875,5,5,0.65,0.29,0.8200000000000001,0.36,0,0.065346809,0.3294714492,0.3996889957,0.7800650054,0.99999992,16.3414235163,0.048916327200000005,9.0708664,1e-10,0.36922169260000004,0.9958028565,0.037453502300000004,0.999999924,0.6945943226,0.0,15.2105531469,35.7913542561,32.851239812,18.1506675911,24.1234038777,57.6124715628,52.8283190363,28.9075564042,3504.0214183558,8577.3627828712,7852.5997307976,4228.7844704295,3.9779529689,8.2908503722,7.6747221718,4.5940811694,18.98,45.02,41.3,22.7,18.98,45.02,41.3,22.7
928,5886,helpful,11,low_certainty,positive,negative,0.5,0.875,5,3,0.68,0.49,0.76,0.19,2,0.095329984,0.10084147800000001,0.1062959286,0.5478662053000001,0.762980116,1.4396112424,0.7874754433000001,9.3617010897,6.9895259647,0.4894316419,0.7667440909000001,0.4591013437,0.7640475821,0.7059907621,0.7106976041,6.9853486657,7.2296486113,34.3212970341,16.680610369,9.1050561868,9.4358748066,55.2203952995,26.515480141,219.6486472094,228.5730817894,8214.9812568344,3866.4029443926,2.6068459145,2.672431462,7.982786272,4.2860170692,7.86,8.14,43.16,20.84,7.86,8.14,43.16,20.84
929,5886,helpful,12,exhaustive,positive,neutral,0.5,0.875,4,6,1.0,0.08,1.0,0.92,2,0.40217919020000004,0.9738486951,3.6438561898,1.0,1.0,431.7013880468,0.2103227312,11.0086981946,10.6551994809,0.941341014,1.0,0.15136818200000002,1.0,0.7629553715,0.8490417608,8.5685180262,88.0379573018,25.9256750121,1.0,14.5691388103,157.0450963185,37.9288996278,1.0,5018.7004265433,57704.554905248,2326.0451038545,1.0,2.3362565147,16.3669499192,7.048006953,1.0,11.08,116.92,31.0,1.0,11.08,116.92,31.0,1.0
930,5887,relevant,1,exhaustive,negative,positive,1.0,0.5,6,7,0.15,0.9400000000000001,0.9,0.79,1,0.2823953856,0.9423640879,2.8536094317,0.9887359199,1.0,393.2081916309,2.8173396950000003,12.7082685171,9.8089410986,0.8634882687000001,1.0,0.8890384384000001,1.0,0.8101923575000001,0.8245821669000001,171.1300846714,11.8593671067,15.1909712992,81.4155040289,337.8251133632,22.4994753211,26.4421352693,145.1720998595,306102.6502127433,19539.4032050687,9409.1882997687,53314.0670320226,25.9214186806,2.590728852,3.5054809651000003,15.1977254689,239.76,16.24,19.9,108.1,239.76,16.24,19.9,108.1
931,5887,relevant,2,low_certainty,negative,negative,1.0,0.5,6,6,0.1,0.29,0.65,0.19,0,0.3997256528,0.1429766282,0.1542900891,0.7279693487000001,0.9999999683,17.2685129887,0.4076469535,10.0789135993,1e-10,0.9403173004000001,0.8791073528000001,0.2724816373,0.9999999700000001,0.7323104635000001,0.0,28.4358778451,68.1705974829,10.4606475328,86.1458277953,50.1881281874,121.4261069415,17.9614235129,153.6528116159,18190.1640462195,44533.0912855718,6273.1255331791,56450.1297986121,5.8439298658,12.8592765681,2.6703206434,16.0328857906,37.54,90.46,13.6,114.4,37.54,90.46,13.6,114.4
932,5887,relevant,4,high_certainty,positive,negative,1.0,0.5,4,4,0.51,0.66,0.79,0.15,0,0.0748927368,0.0663437554,0.0686469549,0.4638218924,0.7356925402000001,1.3306422332,0.051765898000000005,6.5489545502,0.0,0.4102844995,0.6093929135,0.039591561500000004,0.7367929869000001,0.5752892512000001,3.330669074e-16,17.450945508,9.4747295041,13.7120942562,13.2135807559,25.373073754300002,13.5558258734,19.8337388102,19.0951608176,1535.5297685439,791.5153353105,1186.7730029658,1140.2721008887,4.991684589,3.056322364,4.084483546,3.9635234070000003,20.8,11.2,16.3,15.7,20.8,11.2,16.3,15.7
933,5887,relevant,5,high_certainty,positive,positive,1.0,0.5,7,7,0.98,0.93,0.9500000000000001,0.05,0,0.22448310840000002,0.0371839604,0.0378929139,0.7288629738,0.999909361,9.3086262398,0.0,10.390993535,0.0,0.7946356167,0.4048289948,0.0,0.9999119683000001,0.7430144077,0.0,169.3201901536,13.6692616245,178.3696627425,4.6197890356,334.2418674764,26.0827212079,352.1580969106,8.1664917737,302846.2496785652,22795.8037392468,319128.2523494557,6513.8010683562,25.6562972053,2.8558503272999998,26.9819045819,1.5302429507,237.22,18.78,249.92,6.08,237.22,18.78,249.92,6.08
934,5887,relevant,6,exhaustive,positive,negative,1.0,0.5,6,7,0.85,0.21,0.98,0.64,1,0.13164243520000002,0.7420472792,1.3549789635,0.9530900968,1.0,255.5817234048,2.8173396950000003,12.4796043144,9.8089410985,0.6047719442,0.9999999913000001,0.8890384384000001,1.0,0.8044313479,0.8245821668000001,39.0077848734,143.9816669047,81.4155040289,15.1909712992,76.2481636237,284.0764250606,145.1720998595,26.4421352693,68385.4112177405,257256.6422000715,53314.0670320226,9409.1882997687,6.5675509818,21.9445965507,15.1977254689,3.5054809651000003,54.34,201.66,108.1,19.9,54.34,201.66,108.1,19.9
935,5887,relevant,7,high_certainty,negative,neutral,1.0,0.5,6,5,0.1,0.59,0.93,0.49,1,0.5075048752,0.5345727542,0.7647994871,0.9227871940000001,1.0,44.4707306414,0.8552681470000001,10.8657510247,6.4344030928,0.9720889085000001,0.9999717151,0.4869730156,1.0,0.7584828888,0.6807487646,29.9111253678,21.0907820352,10.4606475328,86.1458277953,48.0441665099,33.6917089306,17.9614235129,153.6528116159,7127.8366787239,4953.5475225031,6273.1255331791,56450.1297986121,7.0585939713,5.2102093699,2.6703206434,16.0328857906,37.58,26.42,13.6,114.4,37.58,26.42,13.6,114.4
936,5887,relevant,8,low_certainty,positive,positive,1.0,0.5,7,7,0.9500000000000001,0.93,0.96,0.02,0,0.0795266938,0.0048786764,0.004890616,0.3007518797,0.6035488073,0.9252023408000001,0.0,9.4747488638,1e-10,0.4292431325,0.0647788166,0.0,0.6046972269,0.7103049077,0.0,169.3201901536,13.6692616245,172.9399791892,10.0494725889,334.2418674764,26.0827212079,341.4083592501,18.9162294342,302846.2496785652,22795.8037392468,309359.0507469214,16283.0026708906,25.6562972053,2.8558503272999998,26.1865401559,2.3256073766,237.22,18.78,242.3,13.7,237.22,18.78,242.3,13.7
937,5887,relevant,9,high_certainty,negative,neutral,1.0,0.5,7,5,0.04,0.27,0.96,0.23,2,0.5991724471000001,0.23596136680000002,0.2691369241,0.887345679,0.9999999980000001,20.0354108924,3.4012207736,12.6557513317,16.2433441915,0.9853766533,0.9749170707,0.9296459936,0.9999999981000001,0.8088844261,0.9439976401,14.2305149988,36.7713924042,8.2395780711,174.749873707,22.5286863689,59.2071890716,15.3329835474,344.9916051369,3262.4337343313,8818.9504668957,13026.6021367125,312615.4512810995,3.7725769021,8.496226439,2.0604859013,26.4516616313,17.74,46.26,11.16,244.84,17.74,46.26,11.16,244.84
938,5887,relevant,11,exhaustive,positive,positive,1.0,0.5,7,6,1.0,0.9,0.99,0.1,1,0.46899559360000004,0.1410143765,0.1520030934,1.0,1.0,38.4425695824,2.6463959318,12.526212406,9.8089410986,0.9633806443,0.8752613043,0.8732034949,1.0,0.8056196192,0.8245821669000001,86.1458277953,10.4606475328,181.9894517781,1.0,153.6528116159,17.9614235129,359.3245886843,1.0,56450.1297986121,6273.1255331791,325641.053417812,1.0,16.0328857906,2.6703206434,27.5121475326,1.0,114.4,13.6,255.0,1.0,114.4,13.6,255.0,1.0
939,5887,relevant,12,non_answer,,neutral,1.0,0.5,7,7,0.03,0.03,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4296835533,176.5597682248,6.4296835533,176.5597682248,11.7497376605,348.5748510238,11.7497376605,348.5748510238,9770.2016025344,315871.8518152776,9770.2016025344,315871.8518152776,1.795364426,26.7167831066,1.795364426,26.7167831066,8.62,247.38,8.62,247.38,8.62,247.38,8.62,247.38
940,5888,relevant,1,high_certainty,positive,negative,1.0,0.875,6,6,0.77,0.5,0.9,0.27,0,0.2219886965,0.1990755824,0.2219886965,0.7012987013,0.9999999995000001,21.4817480253,0.1707554283,10.4302990549,1e-10,0.7909913740000001,0.9521612244000001,0.12475607420000001,0.9999999996000001,0.7443318285,0.0,48.303237664,48.303237664,73.8469860026,22.7594893255,85.8071175644,85.8071175644,131.6029610492,40.0112740796,31361.6276658956,31361.6276658956,48296.3666054793,14426.888726312,9.351603217,9.351603217,13.8614689541,4.8417374798,64.0,64.0,98.02,29.98,64.0,64.0,98.02,29.98
941,5888,relevant,2,exhaustive,positive,positive,1.0,0.875,7,6,1.0,0.85,1.0,0.15,1,0.6098403047000001,0.20900628240000002,0.2344652536,1.0,1.0,64.8477301379,2.8173396950000003,12.5487263613,9.8089410986,0.9864363466,0.9596745723000001,0.8890384384000001,1.0,0.8061910227,0.8245821669000001,81.4155040289,15.1909712992,181.9894517781,1.0,145.1720998595,26.4421352693,359.3245886843,1.0,53314.0670320226,9409.1882997687,325641.053417812,1.0,15.1977254689,3.5054809651000003,27.5121475326,1.0,108.1,19.9,255.0,1.0,108.1,19.9,255.0,1.0
942,5888,relevant,3,exhaustive,negative,positive,1.0,0.875,7,4,0.0,0.59,1.0,0.59,3,0.9765004688000001,0.7237099848,1.2863041852000001,1.0,1.0,91.1040673119,3.8658818307000002,12.6948353478,20.4641405796,0.9989779138,0.9999999776,0.951043531,1.0,0.8098586612,0.9735192328000001,15.7061482571,11.219526755,1.0,181.9894517781,22.7880507804,16.1408488474,1.0,359.3245886843,1372.7766112741,954.2684925803,1.0,325641.053417812,4.5683241023,3.4796828507,1.0,27.5121475326,18.7,13.3,1.0,255.0,18.7,13.3,1.0,255.0
943,5888,relevant,4,low_certainty,negative,neutral,1.0,0.875,4,3,0.05,0.2,0.22,0.15,1,0.4355311378,0.1267480286,0.1355311378,0.7894736842000001,0.8671556988,2.0185775038,0.9098637659000001,7.5389331019,2.7687295766,0.9536345049,0.8436982415000001,0.5083713852,0.8679938427,0.6268584274,0.3881741879,3.4429994554,10.7719978216,2.2462837506,24.6793912615,4.3081861987,14.2327447947,2.8464449814,36.0824546464,90.2443457998,357.9773831991,117.2522551927,2209.7928486617,1.6558554753,3.6234219012,1.3024003477,6.7456066054,3.8,12.2,2.5,29.5,3.8,12.2,2.5,29.5
944,5888,relevant,5,low_certainty,positive,neutral,1.0,0.875,4,4,0.35000000000000003,0.35000000000000003,0.6000000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7239862542,17.2016887579,9.7239862542,17.2016887579,13.9251148697,25.003784758,13.9251148697,25.003784758,814.7657863491,1512.2793175054,814.7657863491,1512.2793175054,3.1168024336,4.9312045195,3.1168024336,4.9312045195,11.5,20.5,11.5,20.5,11.5,20.5,11.5,20.5
945,5888,relevant,6,non_answer,,negative,1.0,0.875,7,6,0.07,0.06,0.77,0.01,1,0.038478731700000005,0.0012167909,0.0012175318,0.15197568390000002,0.15007837370000002,0.1626111381,2.4192218044000002,12.4796043144,9.8089410987,0.2376407394,0.016534686700000002,0.8486093352,0.1505116076,0.8044313479,0.8245821669000001,6.6763885197,89.9300868084,13.6692616245,169.3201901536,11.1768541077,160.4373810211,26.0827212079,334.2418674764,3764.2753199075,58958.9800118838,22795.8037392468,302846.2496785651,2.002192386,16.7010140479,2.8558503272999998,25.6562972053,8.56,119.44,18.78,237.22,8.56,119.44,18.78,237.22
946,5888,relevant,7,non_answer,,negative,1.0,0.875,5,5,0.13,0.13,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3702479624,43.631659440600004,7.3702479624,43.631659440600004,11.3656638073,70.3702116332,11.3656638073,70.3702116332,1571.3199461595,10510.0642550675,1571.3199461595,10510.0642550675,2.3349444344,9.9338589068,2.3349444344,9.9338589068,9.06,54.94,9.06,54.94,9.06,54.94,9.06,54.94
947,5888,relevant,8,low_certainty,negative,neutral,1.0,0.875,4,4,0.22,0.63,0.72,0.41000000000000003,0,0.1905045897,0.3966835809,0.5053134785,0.8343508344,0.9999850045,11.1077600866,0.1462274875,7.5535681523000004,0.0,0.7390341762,0.9990119482,0.10784175260000001,0.9999855178,0.6275718225,0.0,16.7031752576,10.2224997545,6.4836485027,20.4420265094,24.2652067655,14.6636928623,9.1243579181,29.8045417097,1465.7784154283,861.2666884261,512.509922848,1814.5351810065,4.8102443804,3.2377625726,2.3305615297,5.7174454233,19.9,12.1,7.6,24.4,19.9,12.1,7.6,24.4
948,5888,relevant,9,high_certainty,negative,positive,1.0,0.875,5,6,0.24,0.79,0.88,0.55,1,0.0535575395,0.6312908988,0.9977472895,0.9160559627,1.0,83.0977922183,0.4161297379,10.8325537521,6.4344030927,0.3145415358,0.9999988355,0.277281702,1.0,0.7574322074000001,0.6807487646,75.7391155092,20.8673598189,12.760457776700001,38.2414496263,134.9952457518,36.6189893771,20.1366101057,61.5992653348,49550.7917121151,13172.4636196762,2900.0522082945,9181.3319929325,14.1955330828,4.5076733511,3.4645128018999998,8.8042905393,100.54,27.46,15.88,48.12,100.54,27.46,15.88,48.12
949,5888,relevant,12,exhaustive,positive,neutral,1.0,0.875,7,6,1.0,0.11,1.0,0.89,1,0.4999159582,0.9585979371000001,3.1844245711,1.0,1.0,644.6216841008,2.687583911,12.8335169809,9.8089410987,0.9705545821,1.0,0.8772141775000001,1.0,0.8132756333000001,0.8245821669000001,11.4067122861,85.199763042,181.9894517781,1.0,19.6575658642,151.9566692647,359.3245886843,1.0,6900.338086497,55822.9172452942,325641.053417812,1.0,2.8373527077,15.8658537262,27.5121475326,1.0,14.86,113.14,255.0,1.0,14.86,113.14,255.0,1.0
950,5889,helpful,1,high_certainty,positive,positive,0.75,0.625,7,6,0.97,0.75,0.98,0.22,1,0.6168862666,0.2352409916,0.26819451650000004,0.9072164948,1.0,41.7722723257,3.0077052739,12.5235878365,9.8089410986,0.9870937946,0.9745912688,0.904356476,1.0,0.8055528981000001,0.8245821669000001,71.9548564961,24.651618832,176.5597682248,6.4296835533,128.2106763466,43.4035587822,348.5748510238,11.7497376605,47041.9414988434,15681.3138329478,315871.8518152776,9770.2016025344,13.5274048255,5.1758016085,26.7167831066,1.795364426,95.5,32.5,247.38,8.62,95.5,32.5,247.38,8.62
