submission_id,StimID,AnswerCertainty,AnswerPolarity,ContextType,pos,pri,rel,bch,ech,klu,bfu,conf_pos,conf_pri,2ord_bch,beta_ech,beta_klu,beta_bfu,beta_bch,RowID,GroupID,pos_rank,pri_rank,rel_rank,bch_rank,ech_rank,klu_rank,bfu_rank,conf_pos_rank,conf_pri_rank,2ord_bch_rank,beta_ech_rank,beta_klu_rank,beta_bfu_rank,beta_bch_rank,pos_rank_diff,pri_rank_diff,rel_rank_diff,bch_rank_diff,ech_rank_diff,klu_rank_diff,bfu_rank_diff,conf_pos_rank_diff,conf_pri_rank_diff,2ord_bch_rank_diff,beta_ech_rank_diff,beta_klu_rank_diff,beta_bfu_rank_diff,beta_bch_rank_diff,pos_mean,pos_rank_mean,pos_rank_diff_mean,pri_mean,pri_rank_mean,pri_rank_diff_mean,rel_mean,rel_rank_mean,rel_rank_diff_mean,bch_mean,bch_rank_mean,bch_rank_diff_mean,ech_mean,ech_rank_mean,ech_rank_diff_mean,klu_mean,klu_rank_mean,klu_rank_diff_mean,bfu_mean,bfu_rank_mean,bfu_rank_diff_mean,conf_pos_mean,conf_pos_rank_mean,conf_pos_rank_diff_mean,conf_pri_mean,conf_pri_rank_mean,conf_pri_rank_diff_mean,2ord_bch_mean,2ord_bch_rank_mean,2ord_bch_rank_diff_mean,beta_ech_mean,beta_ech_rank_mean,beta_ech_rank_diff_mean,beta_klu_mean,beta_klu_rank_mean,beta_klu_rank_diff_mean,beta_bfu_mean,beta_bfu_rank_mean,beta_bfu_rank_diff_mean,beta_bch_mean,beta_bch_rank_mean,beta_bch_rank_diff_mean,Answer,Context,CriticalProposition,YourQuestion,YourQuestionIntro,AnswerIntro,stimulus
5883,3,low_certainty,positive,neutral,0.50,0.50,0.00,0.00,0.00,0.00,0.00,6,5,1,0.00,0.06,11.55,53.85,3low_certaintypositiveneutral5883,3low_certaintypositiveneutral,1218.00,1134.50,64.50,157.00,174.50,157.00,143.00,1390.00,1191.00,1214.00,462.00,250.50,1257.00,1388.00,1153.50,1070.00,0.00,92.50,110.00,92.50,78.50,1325.50,1126.50,1149.50,397.50,186.00,1192.50,1323.50,0.57,1334.69,936.81,0.46,1053.88,656.00,0.28,397.88,0.00,0.11,705.81,307.94,0.07,550.69,152.81,0.14,624.81,226.94,0.31,527.88,130.00,5.00,803.38,405.50,4.75,1130.75,732.88,0.75,985.31,587.44,0.00,493.75,95.88,0.47,584.81,186.94,7.51,711.94,314.06,22.60,898.44,500.56,He lives in the suburbs.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3low_certaintypositiveneutral**

AnswerCertainty: **`low_certainty`**

AnswerPolarity: **`positive`**

ContextType: **`neutral`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He lives in the suburbs.**"
6026,3,low_certainty,positive,neutral,0.80,0.48,0.41,0.32,0.28,0.51,0.77,5,3,2,0.00,0.97,9.17,36.56,3low_certaintypositiveneutral6026,3low_certaintypositiveneutral,1718.50,972.50,483.00,1536.50,1294.00,1395.00,1201.00,741.50,318.50,1844.50,1241.00,976.00,840.00,1153.50,1235.50,489.50,0.00,1053.50,811.00,912.00,718.00,258.50,-164.50,1361.50,758.00,493.00,357.00,670.50,0.57,1334.69,936.81,0.46,1053.88,656.00,0.28,397.88,0.00,0.11,705.81,307.94,0.07,550.69,152.81,0.14,624.81,226.94,0.31,527.88,130.00,5.00,803.38,405.50,4.75,1130.75,732.88,0.75,985.31,587.44,0.00,493.75,95.88,0.47,584.81,186.94,7.51,711.94,314.06,22.60,898.44,500.56,He lives in the suburbs.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3low_certaintypositiveneutral**

AnswerCertainty: **`low_certainty`**

AnswerPolarity: **`positive`**

ContextType: **`neutral`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He lives in the suburbs.**"
6052,3,low_certainty,positive,neutral,0.65,0.65,0.15,0.00,0.00,0.00,0.00,5,5,0,0.00,0.00,0.69,0.00,3low_certaintypositiveneutral6052,3low_certaintypositiveneutral,1463.00,1611.50,278.00,157.00,174.50,157.00,143.00,741.50,1191.00,394.00,116.50,107.00,107.00,276.50,1185.00,1333.50,0.00,-121.00,-103.50,-121.00,-135.00,463.50,913.00,116.00,-161.50,-171.00,-171.00,-1.50,0.57,1334.69,936.81,0.46,1053.88,656.00,0.28,397.88,0.00,0.11,705.81,307.94,0.07,550.69,152.81,0.14,624.81,226.94,0.31,527.88,130.00,5.00,803.38,405.50,4.75,1130.75,732.88,0.75,985.31,587.44,0.00,493.75,95.88,0.47,584.81,186.94,7.51,711.94,314.06,22.60,898.44,500.56,He lives in the suburbs.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3low_certaintypositiveneutral**

AnswerCertainty: **`low_certainty`**

AnswerPolarity: **`positive`**

ContextType: **`neutral`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He lives in the suburbs.**"
6055,3,low_certainty,positive,neutral,0.55,0.51,0.31,0.04,0.01,0.01,0.15,5,6,1,0.00,0.33,11.55,53.85,3low_certaintypositiveneutral6055,3low_certaintypositiveneutral,1318.00,1291.50,413.00,462.50,393.00,408.00,386.00,741.50,1822.50,1214.00,420.00,472.00,1257.00,1531.00,905.00,878.50,0.00,49.50,-20.00,-5.00,-27.00,328.50,1409.50,801.00,7.00,59.00,844.00,1118.00,0.57,1334.69,936.81,0.46,1053.88,656.00,0.28,397.88,0.00,0.11,705.81,307.94,0.07,550.69,152.81,0.14,624.81,226.94,0.31,527.88,130.00,5.00,803.38,405.50,4.75,1130.75,732.88,0.75,985.31,587.44,0.00,493.75,95.88,0.47,584.81,186.94,7.51,711.94,314.06,22.60,898.44,500.56,He lives in the suburbs.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3low_certaintypositiveneutral**

AnswerCertainty: **`low_certainty`**

AnswerPolarity: **`positive`**

ContextType: **`neutral`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He lives in the suburbs.**"
6060,3,low_certainty,positive,neutral,0.40,0.25,0.45,0.15,0.16,0.16,0.50,4,3,1,0.00,0.47,6.63,11.59,3low_certaintypositiveneutral6060,3low_certaintypositiveneutral,1069.50,597.50,501.50,976.00,948.00,868.50,701.00,340.50,318.50,1214.00,373.50,538.50,401.00,853.50,568.00,96.00,0.00,474.50,446.50,367.00,199.50,-161.00,-183.00,712.50,-128.00,37.00,-100.50,352.00,0.57,1334.69,936.81,0.46,1053.88,656.00,0.28,397.88,0.00,0.11,705.81,307.94,0.07,550.69,152.81,0.14,624.81,226.94,0.31,527.88,130.00,5.00,803.38,405.50,4.75,1130.75,732.88,0.75,985.31,587.44,0.00,493.75,95.88,0.47,584.81,186.94,7.51,711.94,314.06,22.60,898.44,500.56,He lives in the suburbs.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3low_certaintypositiveneutral**

AnswerCertainty: **`low_certainty`**

AnswerPolarity: **`positive`**

ContextType: **`neutral`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He lives in the suburbs.**"
6061,3,low_certainty,positive,neutral,0.70,0.50,0.70,0.20,0.12,0.24,0.57,6,6,0,0.00,1.00,10.72,0.00,3low_certaintypositiveneutral6061,3low_certaintypositiveneutral,1546.00,1134.50,986.00,1151.00,825.00,975.00,815.00,1390.00,1822.50,394.00,831.50,1296.50,1045.00,670.00,560.00,148.50,0.00,165.00,-161.00,-11.00,-171.00,404.00,836.50,-592.00,-154.50,310.50,59.00,-316.00,0.57,1334.69,936.81,0.46,1053.88,656.00,0.28,397.88,0.00,0.11,705.81,307.94,0.07,550.69,152.81,0.14,624.81,226.94,0.31,527.88,130.00,5.00,803.38,405.50,4.75,1130.75,732.88,0.75,985.31,587.44,0.00,493.75,95.88,0.47,584.81,186.94,7.51,711.94,314.06,22.60,898.44,500.56,He lives in the suburbs.,"Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward.",Joe is married,Is Joe married?,You ask your coworker Laura:,Laura responds:,"GroupID: **3low_certaintypositiveneutral**

AnswerCertainty: **`low_certainty`**

AnswerPolarity: **`positive`**

ContextType: **`neutral`**

Joe is the new guy at work, and he's pretty cute. You're thinking of asking him on a date, but if he's married that would be pretty awkward.

You ask your coworker Laura: **Is Joe married?**

Laura responds: **He lives in the suburbs.**"
5825,5,non_answer,positive,negative,0.33,0.28,0.10,0.05,0.06,0.02,0.21,2,6,4,0.00,0.99,11.64,95.79,5non_answerpositivenegative5825,5non_answerpositivenegative,964.00,647.50,236.50,531.50,609.50,451.00,433.50,42.00,1822.50,2264.00,1196.50,1078.00,1677.00,1815.00,727.50,411.00,0.00,295.00,373.00,214.50,197.00,-194.50,1586.00,2027.50,960.00,841.50,1440.50,1578.50,0.38,1014.50,630.89,0.34,800.11,416.50,0.28,383.61,0.00,0.06,484.17,100.56,0.09,522.72,139.11,0.10,462.50,78.89,0.19,408.78,25.17,4.11,574.06,190.44,4.78,1219.56,835.94,1.11,1148.44,764.83,0.00,770.50,386.89,0.35,586.94,203.33,8.33,943.56,559.94,44.87,1172.61,789.00,The house has two entrances.,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.",someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris responds:,"GroupID: **5non_answerpositivenegative**

AnswerCertainty: **`non_answer`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.

You text your accomplice Chris: **Is there anyone inside the house?**

Chris responds: **The house has two entrances.**"
5895,5,non_answer,positive,negative,0.43,0.08,0.38,0.35,0.58,0.78,0.88,6,7,1,0.00,1.00,14.01,116.10,5non_answerpositivenegative5895,5non_answerpositivenegative,1109.50,183.00,454.50,1592.00,1891.00,1732.00,1479.00,1390.00,2237.00,1214.00,1993.00,2004.00,1859.00,1890.00,655.00,-271.50,0.00,1137.50,1436.50,1277.50,1024.50,935.50,1782.50,759.50,1538.50,1549.50,1404.50,1435.50,0.38,1014.50,630.89,0.34,800.11,416.50,0.28,383.61,0.00,0.06,484.17,100.56,0.09,522.72,139.11,0.10,462.50,78.89,0.19,408.78,25.17,4.11,574.06,190.44,4.78,1219.56,835.94,1.11,1148.44,764.83,0.00,770.50,386.89,0.35,586.94,203.33,8.33,943.56,559.94,44.87,1172.61,789.00,The house has two entrances.,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.",someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris responds:,"GroupID: **5non_answerpositivenegative**

AnswerCertainty: **`non_answer`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.

You text your accomplice Chris: **Is there anyone inside the house?**

Chris responds: **The house has two entrances.**"
5920,5,non_answer,positive,negative,0.10,0.10,0.00,0.00,0.00,0.00,0.00,5,6,1,0.00,0.09,11.55,53.85,5non_answerpositivenegative5920,5non_answerpositivenegative,540.50,254.50,64.50,157.00,174.50,157.00,143.00,741.50,1822.50,1214.00,954.50,323.00,1257.00,1531.00,476.00,190.00,0.00,92.50,110.00,92.50,78.50,677.00,1758.00,1149.50,890.00,258.50,1192.50,1466.50,0.38,1014.50,630.89,0.34,800.11,416.50,0.28,383.61,0.00,0.06,484.17,100.56,0.09,522.72,139.11,0.10,462.50,78.89,0.19,408.78,25.17,4.11,574.06,190.44,4.78,1219.56,835.94,1.11,1148.44,764.83,0.00,770.50,386.89,0.35,586.94,203.33,8.33,943.56,559.94,44.87,1172.61,789.00,The house has two entrances.,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.",someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris responds:,"GroupID: **5non_answerpositivenegative**

AnswerCertainty: **`non_answer`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.

You text your accomplice Chris: **Is there anyone inside the house?**

Chris responds: **The house has two entrances.**"
5927,5,non_answer,positive,negative,0.50,0.50,0.00,0.00,0.00,0.00,0.00,2,2,0,0.00,0.00,0.69,0.00,5non_answerpositivenegative5927,5non_answerpositivenegative,1218.00,1134.50,64.50,157.00,174.50,157.00,143.00,42.00,116.00,394.00,116.50,107.00,107.00,276.50,1153.50,1070.00,0.00,92.50,110.00,92.50,78.50,-22.50,51.50,329.50,52.00,42.50,42.50,212.00,0.38,1014.50,630.89,0.34,800.11,416.50,0.28,383.61,0.00,0.06,484.17,100.56,0.09,522.72,139.11,0.10,462.50,78.89,0.19,408.78,25.17,4.11,574.06,190.44,4.78,1219.56,835.94,1.11,1148.44,764.83,0.00,770.50,386.89,0.35,586.94,203.33,8.33,943.56,559.94,44.87,1172.61,789.00,The house has two entrances.,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.",someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris responds:,"GroupID: **5non_answerpositivenegative**

AnswerCertainty: **`non_answer`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.

You text your accomplice Chris: **Is there anyone inside the house?**

Chris responds: **The house has two entrances.**"
5947,5,non_answer,positive,negative,0.09,0.09,0.16,0.00,0.00,0.00,0.00,5,6,1,0.00,0.09,11.55,53.85,5non_answerpositivenegative5947,5non_answerpositivenegative,479.00,200.00,287.50,157.00,174.50,157.00,143.00,741.50,1822.50,1214.00,972.00,328.00,1257.00,1531.00,191.50,-87.50,0.00,-130.50,-113.00,-130.50,-144.50,454.00,1535.00,926.50,684.50,40.50,969.50,1243.50,0.38,1014.50,630.89,0.34,800.11,416.50,0.28,383.61,0.00,0.06,484.17,100.56,0.09,522.72,139.11,0.10,462.50,78.89,0.19,408.78,25.17,4.11,574.06,190.44,4.78,1219.56,835.94,1.11,1148.44,764.83,0.00,770.50,386.89,0.35,586.94,203.33,8.33,943.56,559.94,44.87,1172.61,789.00,The house has two entrances.,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.",someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris responds:,"GroupID: **5non_answerpositivenegative**

AnswerCertainty: **`non_answer`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.

You text your accomplice Chris: **Is there anyone inside the house?**

Chris responds: **The house has two entrances.**"
5964,5,non_answer,positive,negative,0.58,0.70,0.65,0.12,0.10,0.10,0.41,4,5,1,0.00,0.81,9.09,24.98,5non_answerpositivenegative5964,5non_answerpositivenegative,1346.00,1748.50,837.00,857.00,755.00,716.00,596.00,340.50,1191.00,1214.00,814.00,755.00,681.50,1038.50,509.00,911.50,0.00,20.00,-82.00,-121.00,-241.00,-496.50,354.00,377.00,-23.00,-82.00,-155.50,201.50,0.38,1014.50,630.89,0.34,800.11,416.50,0.28,383.61,0.00,0.06,484.17,100.56,0.09,522.72,139.11,0.10,462.50,78.89,0.19,408.78,25.17,4.11,574.06,190.44,4.78,1219.56,835.94,1.11,1148.44,764.83,0.00,770.50,386.89,0.35,586.94,203.33,8.33,943.56,559.94,44.87,1172.61,789.00,The house has two entrances.,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.",someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris responds:,"GroupID: **5non_answerpositivenegative**

AnswerCertainty: **`non_answer`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.

You text your accomplice Chris: **Is there anyone inside the house?**

Chris responds: **The house has two entrances.**"
6019,5,non_answer,positive,negative,0.39,0.33,0.57,0.06,0.05,0.03,0.23,3,2,1,0.00,0.09,4.20,5.37,5non_answerpositivenegative6019,5non_answerpositivenegative,1037.50,764.00,647.00,592.00,576.50,478.50,455.50,138.50,116.00,1214.00,309.50,330.00,289.50,807.00,390.50,117.00,0.00,-55.00,-70.50,-168.50,-191.50,-508.50,-531.00,567.00,-337.50,-317.00,-357.50,160.00,0.38,1014.50,630.89,0.34,800.11,416.50,0.28,383.61,0.00,0.06,484.17,100.56,0.09,522.72,139.11,0.10,462.50,78.89,0.19,408.78,25.17,4.11,574.06,190.44,4.78,1219.56,835.94,1.11,1148.44,764.83,0.00,770.50,386.89,0.35,586.94,203.33,8.33,943.56,559.94,44.87,1172.61,789.00,The house has two entrances.,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.",someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris responds:,"GroupID: **5non_answerpositivenegative**

AnswerCertainty: **`non_answer`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.

You text your accomplice Chris: **Is there anyone inside the house?**

Chris responds: **The house has two entrances.**"
6042,5,non_answer,positive,negative,0.50,0.50,0.50,0.00,0.00,0.00,0.00,4,4,0,0.00,0.00,0.69,0.00,5non_answerpositivenegative6042,5non_answerpositivenegative,1218.00,1134.50,537.50,157.00,174.50,157.00,143.00,340.50,657.50,394.00,116.50,107.00,107.00,276.50,680.50,597.00,0.00,-380.50,-363.00,-380.50,-394.50,-197.00,120.00,-143.50,-421.00,-430.50,-430.50,-261.00,0.38,1014.50,630.89,0.34,800.11,416.50,0.28,383.61,0.00,0.06,484.17,100.56,0.09,522.72,139.11,0.10,462.50,78.89,0.19,408.78,25.17,4.11,574.06,190.44,4.78,1219.56,835.94,1.11,1148.44,764.83,0.00,770.50,386.89,0.35,586.94,203.33,8.33,943.56,559.94,44.87,1172.61,789.00,The house has two entrances.,"You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.",someone is in the house,Is there anyone inside the house?,You text your accomplice Chris:,Chris responds:,"GroupID: **5non_answerpositivenegative**

AnswerCertainty: **`non_answer`**

AnswerPolarity: **`positive`**

ContextType: **`negative`**

You're a burglar on your way to meet your accomplice Chris to rob a house. You've been staking out a good looking house for the last week, and noticed that the family seems to have left for vacation.

You text your accomplice Chris: **Is there anyone inside the house?**

Chris responds: **The house has two entrances.**"
