StimID,TrialType,TaskType,Answer,AnswerCertainty,AnswerPolarity,Context,ContextType,CriticalProposition,YourQuestion,YourQuestionIntro,name,SliderLabelLeft,SliderLabelRight,AnswerIntro,TaskQuestion
2,main,posterior,We're having lasagna.,exhaustive,negative,"After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which is usually hamburger night.",positive,we're having hamburgers,Are we having hamburgers for dinner?,You ask your sibling:,your sibling,highly unlikely,highly likely,Your sibling responds:,"How likely do you think it is now, after hearing your sibling's answer, that we're having hamburgers?"
2,main,posterior,There's a lasagna in the oven.,high_certainty,negative,"After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which used to be hamburger night, but lately, Mom has stopped making hamburgers because they're too ""unhealthy"".",negative,we're having hamburgers,Are we having hamburgers for dinner?,You ask your sibling:,your sibling,highly unlikely,highly likely,Your sibling responds:,"How likely do you think it is now, after hearing your sibling's answer, that we're having hamburgers?"
2,main,posterior,There's a lasagna in the oven.,high_certainty,negative,"After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which has been hamburger night the last couple weeks. ",neutral,we're having hamburgers,Are we having hamburgers for dinner?,You ask your sibling:,your sibling,highly unlikely,highly likely,Your sibling responds:,"How likely do you think it is now, after hearing your sibling's answer, that we're having hamburgers?"
2,main,posterior,There's a lasagna in the oven.,high_certainty,negative,"After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which is usually hamburger night.",positive,we're having hamburgers,Are we having hamburgers for dinner?,You ask your sibling:,your sibling,highly unlikely,highly likely,Your sibling responds:,"How likely do you think it is now, after hearing your sibling's answer, that we're having hamburgers?"
2,main,posterior,There's a box of pasta on the counter.,low_certainty,negative,"After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which used to be hamburger night, but lately, Mom has stopped making hamburgers because they're too ""unhealthy"".",negative,we're having hamburgers,Are we having hamburgers for dinner?,You ask your sibling:,your sibling,highly unlikely,highly likely,Your sibling responds:,"How likely do you think it is now, after hearing your sibling's answer, that we're having hamburgers?"
2,main,posterior,There's a box of pasta on the counter.,low_certainty,negative,"After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which has been hamburger night the last couple weeks. ",neutral,we're having hamburgers,Are we having hamburgers for dinner?,You ask your sibling:,your sibling,highly unlikely,highly likely,Your sibling responds:,"How likely do you think it is now, after hearing your sibling's answer, that we're having hamburgers?"
2,main,posterior,There's a box of pasta on the counter.,low_certainty,negative,"After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which is usually hamburger night.",positive,we're having hamburgers,Are we having hamburgers for dinner?,You ask your sibling:,your sibling,highly unlikely,highly likely,Your sibling responds:,"How likely do you think it is now, after hearing your sibling's answer, that we're having hamburgers?"
2,main,posterior,We're having hamburgers and french fries.,exhaustive,positive,"After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which used to be hamburger night, but lately, Mom has stopped making hamburgers because they're too ""unhealthy"".",negative,we're having hamburgers,Are we having hamburgers for dinner?,You ask your sibling:,your sibling,highly unlikely,highly likely,Your sibling responds:,"How likely do you think it is now, after hearing your sibling's answer, that we're having hamburgers?"
2,main,posterior,We're having hamburgers and french fries.,exhaustive,positive,"After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which has been hamburger night the last couple weeks. ",neutral,we're having hamburgers,Are we having hamburgers for dinner?,You ask your sibling:,your sibling,highly unlikely,highly likely,Your sibling responds:,"How likely do you think it is now, after hearing your sibling's answer, that we're having hamburgers?"
2,main,posterior,We're having hamburgers and french fries.,exhaustive,positive,"After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which is usually hamburger night.",positive,we're having hamburgers,Are we having hamburgers for dinner?,You ask your sibling:,your sibling,highly unlikely,highly likely,Your sibling responds:,"How likely do you think it is now, after hearing your sibling's answer, that we're having hamburgers?"
2,main,posterior,There are hamburger buns in the kitchen.,high_certainty,positive,"After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which used to be hamburger night, but lately, Mom has stopped making hamburgers because they're too ""unhealthy"".",negative,we're having hamburgers,Are we having hamburgers for dinner?,You ask your sibling:,your sibling,highly unlikely,highly likely,Your sibling responds:,"How likely do you think it is now, after hearing your sibling's answer, that we're having hamburgers?"
2,main,posterior,There are hamburger buns in the kitchen.,high_certainty,positive,"After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which has been hamburger night the last couple weeks. ",neutral,we're having hamburgers,Are we having hamburgers for dinner?,You ask your sibling:,your sibling,highly unlikely,highly likely,Your sibling responds:,"How likely do you think it is now, after hearing your sibling's answer, that we're having hamburgers?"
2,main,posterior,There are hamburger buns in the kitchen.,high_certainty,positive,"After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which is usually hamburger night.",positive,we're having hamburgers,Are we having hamburgers for dinner?,You ask your sibling:,your sibling,highly unlikely,highly likely,Your sibling responds:,"How likely do you think it is now, after hearing your sibling's answer, that we're having hamburgers?"
2,main,posterior,There's ground beef in the fridge.,low_certainty,positive,"After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which used to be hamburger night, but lately, Mom has stopped making hamburgers because they're too ""unhealthy"".",negative,we're having hamburgers,Are we having hamburgers for dinner?,You ask your sibling:,your sibling,highly unlikely,highly likely,Your sibling responds:,"How likely do you think it is now, after hearing your sibling's answer, that we're having hamburgers?"
2,main,posterior,There's ground beef in the fridge.,low_certainty,positive,"After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which has been hamburger night the last couple weeks. ",neutral,we're having hamburgers,Are we having hamburgers for dinner?,You ask your sibling:,your sibling,highly unlikely,highly likely,Your sibling responds:,"How likely do you think it is now, after hearing your sibling's answer, that we're having hamburgers?"
2,main,posterior,There's ground beef in the fridge.,low_certainty,positive,"After a long day of school, you come home starving, and wondering what Mom is cooking for dinner. It's Thursday, which is usually hamburger night.",positive,we're having hamburgers,Are we having hamburgers for dinner?,You ask your sibling:,your sibling,highly unlikely,highly likely,Your sibling responds:,"How likely do you think it is now, after hearing your sibling's answer, that we're having hamburgers?"
